,lat,lon,lat_mod,lon_mod,distance,side,in_range,Julian_Date,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed,COG_T,SOG_K,pressure_B,wind_dir_T,wind_speed_M,rateofturn
14325,4145.647,7041.3244,41.7607833333,-70.68874,-491.219060088,1.0,0.0,2457947.25345,2017,7,12,18.0,4.0,57.8,1101897.8,41.0,4.0,1.0142,211.5,4.1,0.0
14326,4145.6477,7041.3239,41.760795,-70.6887316667,-491.482082499,1.0,0.0,2457947.25346,2017,7,12,18.0,4.0,58.8,1101898.8,31.3,4.0,1.0141,215.2,4.7,0.0
14327,4145.6485,7041.3236,41.7608083333,-70.6887266667,-492.081157627,1.0,0.0,2457947.25347,2017,7,12,18.0,4.0,59.8,1101899.8,16.1,4.0,1.0142,211.7,4.0,0.0
14328,4145.6492,7041.3237,41.76082,-70.6887283333,-492.99975101,1.0,0.0,2457947.25348,2017,7,12,18.0,5.0,0.8,1101900.8,358.5,4.0,1.014,203.9,3.7,0.0
14329,4145.6499,7041.3242,41.7608316667,-70.6887366667,-494.351170774,1.0,0.0,2457947.25349,2017,7,12,18.0,5.0,1.7,1101901.7,346.2,4.6,1.0141,195.0,3.4,0.0
14330,4145.6506,7041.3245,41.7608433333,-70.6887416667,-495.487896222,1.0,0.0,2457947.2535,2017,7,12,18.0,5.0,2.8,1101902.8,347.0,5.0,1.014,204.5,3.3,0.0
14331,4145.6514,7041.3247,41.7608566667,-70.688745,-496.634815576,1.0,0.0,2457947.25352,2017,7,12,18.0,5.0,3.8,1101903.8,349.9,5.3,1.0141,206.9,3.3,0.0
14332,4145.6525,7041.3251,41.760875,-70.6887516667,-498.349068783,1.0,0.0,2457947.25353,2017,7,12,18.0,5.0,4.8,1101904.8,350.9,5.7,1.0141,206.6,4.0,0.0
14333,4145.6536,7041.3252,41.7608933333,-70.6887533333,-499.745240653,1.0,0.0,2457947.25354,2017,7,12,18.0,5.0,5.8,1101905.8,353.8,5.9,1.0142,198.1,3.5,0.0
14334,4145.6546,7041.3253,41.76091,-70.688755,-501.028054744,1.0,0.0,2457947.25355,2017,7,12,18.0,5.0,6.8,1101906.8,355.1,6.1,1.0142,196.4,3.0,0.0
14335,4145.6555,7041.3254,41.760925,-70.6887566667,-502.196326756,1.0,0.0,2457947.25356,2017,7,12,18.0,5.0,7.8,1101907.8,352.3,6.1,1.0142,193.1,3.0,0.0
14336,4145.6565,7041.3257,41.7609416667,-70.6887616667,-503.698651267,1.0,0.0,2457947.25357,2017,7,12,18.0,5.0,8.8,1101908.8,352.0,6.2,1.0141,203.2,2.9,0.0
14337,4145.6575,7041.3259,41.7609583333,-70.688765,-505.097491736,1.0,0.0,2457947.25359,2017,7,12,18.0,5.0,9.8,1101909.8,348.8,6.2,1.0141,214.7,2.5,0.0
14338,4145.6585,7041.3261,41.760975,-70.6887683333,-506.499405011,1.0,0.0,2457947.2536,2017,7,12,18.0,5.0,10.8,1101910.8,348.6,6.2,1.0142,219.8,2.3,0.0
14339,4145.6595,7041.3267,41.7609916667,-70.6887783333,-508.327353936,1.0,0.0,2457947.25361,2017,7,12,18.0,5.0,11.8,1101911.8,345.1,6.4,1.0141,214.9,1.8,0.0
14340,4145.6604,7041.3271,41.7610066667,-70.688785,-509.825941967,1.0,0.0,2457947.25362,2017,7,12,18.0,5.0,12.8,1101912.8,342.6,6.4,1.0141,211.5,2.1,0.0
14341,4145.6613,7041.3275,41.7610216667,-70.6887916667,-511.326180254,1.0,0.0,2457947.25363,2017,7,12,18.0,5.0,13.8,1101913.8,343.4,6.4,1.0141,208.4,2.2,0.0
14342,4145.6622,7041.3278,41.7610366667,-70.6887966667,-512.722764774,1.0,0.0,2457947.25364,2017,7,12,18.0,5.0,14.8,1101914.8,342.2,6.4,1.0141,206.2,2.7,0.0
14343,4145.6631,7041.3282,41.7610516667,-70.6888033333,-514.226419397,1.0,0.0,2457947.25366,2017,7,12,18.0,5.0,15.8,1101915.8,341.3,6.6,1.014,202.7,3.2,0.0
14344,4145.664,7041.3288,41.7610666667,-70.6888133333,-515.941640195,1.0,0.0,2457947.25367,2017,7,12,18.0,5.0,16.8,1101916.8,342.8,6.4,1.0139,200.1,3.4,0.0
14345,4145.6649,7041.3291,41.7610816667,-70.6888183333,-517.343348589,1.0,0.0,2457947.25368,2017,7,12,18.0,5.0,17.8,1101917.8,341.9,6.4,1.014,208.6,3.3,0.0
14346,4145.6658,7041.3295,41.7610966667,-70.688825,-518.851623948,1.0,0.0,2457947.25369,2017,7,12,18.0,5.0,18.8,1101918.8,340.9,6.4,1.014,195.2,3.9,0.0
14347,4145.6668,7041.33,41.7611133333,-70.6888333333,-520.587373773,1.0,0.0,2457947.2537,2017,7,12,18.0,5.0,19.8,1101919.8,342.1,6.6,1.014,184.1,3.5,0.0
14348,4145.6677,7041.3303,41.7611283333,-70.6888383333,-521.994516437,1.0,0.0,2457947.25371,2017,7,12,18.0,5.0,20.8,1101920.8,344.9,6.6,1.014,176.0,4.1,0.0
14349,4145.6686,7041.3308,41.7611433333,-70.6888466667,-523.611867082,1.0,0.0,2457947.25372,2017,7,12,18.0,5.0,21.8,1101921.8,345.0,6.6,1.014,175.5,4.1,0.0
14350,4145.6696,7041.3311,41.76116,-70.6888516667,-525.144553879,1.0,0.0,2457947.25374,2017,7,12,18.0,5.0,22.8,1101922.8,343.4,6.4,1.014,172.4,3.8,0.0
14351,4145.6705,7041.3313,41.761175,-70.688855,-526.45334863,1.0,0.0,2457947.25375,2017,7,12,18.0,5.0,23.8,1101923.8,346.3,6.2,1.014,159.0,3.7,0.0
14352,4145.6714,7041.3312,41.76119,-70.6888533333,-527.453524065,1.0,0.0,2457947.25376,2017,7,12,18.0,5.0,24.8,1101924.8,355.9,5.9,1.014,167.7,3.4,0.0
14353,4145.6722,7041.3307,41.7612033333,-70.688845,-527.920615734,1.0,0.0,2457947.25377,2017,7,12,18.0,5.0,25.8,1101925.8,4.5,5.7,1.0141,162.5,3.8,0.0
14354,4145.6729,7041.3303,41.761215,-70.6888383333,-528.371789057,1.0,0.0,2457947.25378,2017,7,12,18.0,5.0,26.8,1101926.8,8.9,5.7,1.014,167.5,5.5,0.0
14355,4145.6736,7041.3299,41.7612266667,-70.6888316667,-528.82634056,1.0,0.0,2457947.25379,2017,7,12,18.0,5.0,27.8,1101927.8,8.2,5.9,1.014,168.5,5.1,0.0
14356,4145.6745,7041.3296,41.7612416667,-70.6888266667,-529.635467926,1.0,0.0,2457947.25381,2017,7,12,18.0,5.0,28.8,1101928.8,6.7,6.1,1.0141,154.5,4.9,0.0
14357,4145.6752,7041.3294,41.7612533333,-70.6888233333,-530.301911382,1.0,0.0,2457947.25382,2017,7,12,18.0,5.0,29.8,1101929.8,9.9,5.9,1.0141,141.7,5.2,0.0
14358,4145.6759,7041.3292,41.761265,-70.68882,-530.970834003,1.0,0.0,2457947.25383,2017,7,12,18.0,5.0,30.8,1101930.8,15.9,5.3,1.0141,142.2,4.9,0.0
14359,4145.6764,7041.3288,41.7612733333,-70.6888133333,-531.187856038,1.0,0.0,2457947.25384,2017,7,12,18.0,5.0,31.8,1101931.8,21.4,4.4,1.0141,150.1,4.9,0.0
14360,4145.6766,7041.3285,41.7612766667,-70.6888083333,-531.132600214,1.0,0.0,2457947.25385,2017,7,12,18.0,5.0,32.8,1101932.8,25.5,3.7,1.0142,149.2,5.2,0.0
14361,4145.6769,7041.3285,41.7612816667,-70.6888083333,-531.50878588,1.0,0.0,2457947.25386,2017,7,12,18.0,5.0,33.8,1101933.8,27.7,3.1,1.0141,150.9,5.0,0.0
14362,4145.6773,7041.3284,41.7612883333,-70.6888066667,-531.909149692,1.0,0.0,2457947.25387,2017,7,12,18.0,5.0,34.8,1101934.8,29.9,2.7,1.0143,149.5,4.3,0.0
14363,4145.6776,7041.328,41.7612933333,-70.6888,-531.879765163,1.0,0.0,2457947.25389,2017,7,12,18.0,5.0,35.8,1101935.8,32.1,2.5,1.0142,149.2,4.0,0.0
14364,4145.6778,7041.3279,41.7612966667,-70.6887983333,-532.029955248,1.0,0.0,2457947.2539,2017,7,12,18.0,5.0,36.8,1101936.8,32.4,2.4,1.0142,147.5,4.3,0.0
14365,4145.678,7041.3279,41.7613,-70.6887983333,-532.281837466,1.0,0.0,2457947.25391,2017,7,12,18.0,5.0,37.8,1101937.8,31.2,2.2,1.0142,148.5,4.4,0.0
14366,4145.6782,7041.3277,41.7613033333,-70.688795,-532.331090808,1.0,0.0,2457947.25392,2017,7,12,18.0,5.0,38.8,1101938.8,30.9,2.2,1.0143,154.4,4.4,0.0
14367,4145.6784,7041.3274,41.7613066667,-70.68879,-532.279463806,1.0,0.0,2457947.25393,2017,7,12,18.0,5.0,39.8,1101939.8,32.0,2.2,1.0142,153.5,3.6,0.0
14368,4145.6786,7041.3273,41.76131,-70.6887883333,-532.430789448,1.0,0.0,2457947.25394,2017,7,12,18.0,5.0,40.8,1101940.8,33.0,2.2,1.0142,148.3,3.3,0.0
14369,4145.6789,7041.3271,41.761315,-70.688785,-532.607696827,1.0,0.0,2457947.25396,2017,7,12,18.0,5.0,41.8,1101941.8,39.6,2.4,1.0143,151.8,3.1,0.0
14370,4145.679,7041.3268,41.7613166667,-70.68878,-532.431043216,1.0,0.0,2457947.25397,2017,7,12,18.0,5.0,42.8,1101942.8,56.4,2.4,1.0143,157.2,3.1,0.0
14371,4145.6791,7041.3264,41.7613183333,-70.6887733333,-532.153776595,1.0,0.0,2457947.25398,2017,7,12,18.0,5.0,43.8,1101943.8,74.1,2.0,1.0142,149.2,3.1,0.0
14372,4145.679,7041.3259,41.7613166667,-70.688765,-531.522497391,1.0,0.0,2457947.25399,2017,7,12,18.0,5.0,44.8,1101944.8,88.4,2.2,1.0142,153.9,3.0,0.0
14373,4145.679,7041.325,41.7613166667,-70.68875,-530.615315074,1.0,0.0,2457947.254,2017,7,12,18.0,5.0,45.8,1101945.8,84.2,2.9,1.0142,157.0,3.4,0.0
14374,4145.6792,7041.3242,41.76132,-70.6887366667,-530.064574462,1.0,0.0,2457947.25401,2017,7,12,18.0,5.0,46.8,1101946.8,77.8,3.5,1.0143,161.6,3.3,0.0
14375,4145.6793,7041.3236,41.7613216667,-70.6887266667,-529.589095617,1.0,0.0,2457947.25403,2017,7,12,18.0,5.0,47.8,1101947.8,80.2,3.5,1.0143,151.9,2.9,0.0
14376,4145.6792,7041.3232,41.76132,-70.68872,-529.060045856,1.0,0.0,2457947.25404,2017,7,12,18.0,5.0,48.8,1101948.8,91.3,3.3,1.0143,144.2,2.2,0.0
14377,4145.6791,7041.3229,41.7613183333,-70.688715,-528.631442218,1.0,0.0,2457947.25405,2017,7,12,18.0,5.0,49.8,1101949.8,113.7,2.5,1.0144,146.4,1.8,0.0
14378,4145.6788,7041.323,41.7613133333,-70.6887166667,-528.349334829,1.0,0.0,2457947.25406,2017,7,12,18.0,5.0,50.8,1101950.8,151.2,2.2,1.0144,167.2,2.6,0.0
14379,4145.6785,7041.3232,41.7613083333,-70.68872,-528.168227138,1.0,0.0,2457947.25407,2017,7,12,18.0,5.0,51.8,1101951.8,185.4,2.4,1.0144,159.6,3.2,0.0
14380,4145.678,7041.3236,41.7613,-70.6887266667,-527.935014183,1.0,0.0,2457947.25408,2017,7,12,18.0,5.0,52.8,1101952.8,192.7,3.5,1.0144,153.8,3.6,0.0
14381,4145.6775,7041.324,41.7612916667,-70.6887333333,-527.703906211,1.0,0.0,2457947.25409,2017,7,12,18.0,5.0,53.8,1101953.8,197.7,4.0,1.0144,139.6,4.1,0.0
14382,4145.6769,7041.3245,41.7612816667,-70.6887416667,-527.449587845,1.0,0.0,2457947.25411,2017,7,12,18.0,5.0,54.8,1101954.8,214.0,4.4,1.0144,139.8,5.0,0.0
14383,4145.6765,7041.3254,41.761275,-70.6887566667,-527.856075396,1.0,0.0,2457947.25412,2017,7,12,18.0,5.0,55.8,1101955.8,238.9,5.1,1.0143,146.6,4.7,0.0
14384,4145.6762,7041.3268,41.76127,-70.68878,-528.900228343,1.0,0.0,2457947.25413,2017,7,12,18.0,5.0,56.8,1101956.8,252.5,6.2,1.0144,187.6,3.1,0.0
14385,4145.676,7041.3282,41.7612666667,-70.6888033333,-530.075166423,1.0,0.0,2457947.25414,2017,7,12,18.0,5.0,57.8,1101957.8,257.4,6.6,1.0143,174.0,2.7,0.0
14386,4145.6759,7041.3293,41.761265,-70.6888216667,-531.073009475,1.0,0.0,2457947.25415,2017,7,12,18.0,5.0,58.8,1101958.8,258.0,6.2,1.0142,177.4,2.5,0.0
14387,4145.6757,7041.3303,41.7612616667,-70.6888383333,-531.846405427,1.0,0.0,2457947.25416,2017,7,12,18.0,5.0,59.8,1101959.8,259.4,5.9,1.0142,167.4,2.8,0.0
14388,4145.6757,7041.3312,41.7612616667,-70.6888533333,-532.768613642,1.0,0.0,2457947.25418,2017,7,12,18.0,6.0,0.8,1101960.8,267.9,5.7,1.0141,163.9,2.5,0.0
14389,4145.6759,7041.3321,41.761265,-70.6888683333,-533.940525219,1.0,0.0,2457947.25419,2017,7,12,18.0,6.0,1.8,1101961.8,283.4,5.5,1.0143,145.5,3.0,0.0
14390,4145.6764,7041.3328,41.7612733333,-70.68888,-535.280154212,1.0,0.0,2457947.2542,2017,7,12,18.0,6.0,2.8,1101962.8,296.7,5.3,1.0143,153.1,3.5,0.0
14391,4145.6768,7041.3336,41.76128,-70.6888933333,-536.598206608,1.0,0.0,2457947.25421,2017,7,12,18.0,6.0,3.8,1101963.8,299.1,5.1,1.0142,154.8,3.3,0.0
14392,4145.6771,7041.3345,41.761285,-70.6889083333,-537.894927586,1.0,0.0,2457947.25422,2017,7,12,18.0,6.0,4.8,1101964.8,294.4,5.0,1.0142,178.5,2.8,0.0
14393,4145.6775,7041.3355,41.7612916667,-70.688925,-539.418765327,1.0,0.0,2457947.25423,2017,7,12,18.0,6.0,5.8,1101965.8,285.5,4.6,1.0142,176.7,2.6,0.0
14394,4145.6773,7041.3363,41.7612883333,-70.6889383333,-539.99414445,1.0,0.0,2457947.25425,2017,7,12,18.0,6.0,6.8,1101966.8,264.4,3.8,1.0142,172.6,2.8,0.0
14395,4145.677,7041.3371,41.7612833333,-70.6889516667,-540.447975612,1.0,0.0,2457947.25426,2017,7,12,18.0,6.0,7.8,1101967.8,244.3,3.8,1.0141,154.2,2.8,0.0
14396,4145.6765,7041.3377,41.761275,-70.6889616667,-540.451252095,1.0,0.0,2457947.25427,2017,7,12,18.0,6.0,8.8,1101968.8,234.0,4.2,1.0142,142.9,2.5,0.0
14397,4145.6759,7041.3383,41.761265,-70.6889716667,-540.334611888,1.0,0.0,2457947.25428,2017,7,12,18.0,6.0,9.8,1101969.8,225.3,4.4,1.0143,134.8,3.1,0.0
14398,4145.6754,7041.339,41.7612566667,-70.6889833333,-540.447771264,1.0,0.0,2457947.25429,2017,7,12,18.0,6.0,10.8,1101970.8,225.2,4.0,1.0143,124.4,2.9,0.0
14399,4145.6749,7041.3397,41.7612483333,-70.688995,-540.564229963,1.0,0.0,2457947.2543,2017,7,12,18.0,6.0,11.8,1101971.8,228.8,4.0,1.0143,139.0,3.1,0.0
14400,4145.6747,7041.3403,41.761245,-70.689005,-540.945122368,1.0,0.0,2457947.25431,2017,7,12,18.0,6.0,12.8,1101972.8,232.2,3.7,1.0142,136.5,3.3,0.0
14401,4145.6745,7041.341,41.7612416667,-70.6890166667,-541.431625968,1.0,0.0,2457947.25433,2017,7,12,18.0,6.0,13.8,1101973.8,233.1,3.5,1.0142,140.1,3.5,0.0
14402,4145.6741,7041.3414,41.761235,-70.6890233333,-541.363356136,1.0,0.0,2457947.25434,2017,7,12,18.0,6.0,14.8,1101974.8,233.7,3.1,1.0143,145.5,3.2,0.0
14403,4145.6741,7041.3421,41.761235,-70.689035,-542.095335379,1.0,0.0,2457947.25435,2017,7,12,18.0,6.0,15.8,1101975.8,239.0,3.1,1.0142,145.3,2.8,0.0
14404,4145.6739,7041.3425,41.7612316667,-70.6890416667,-542.271755993,1.0,0.0,2457947.25436,2017,7,12,18.0,6.0,16.8,1101976.8,244.4,2.9,1.014,142.6,2.6,0.0
14405,4145.6738,7041.343,41.76123,-70.68905,-542.674664292,1.0,0.0,2457947.25437,2017,7,12,18.0,6.0,17.8,1101977.8,256.3,2.9,1.0141,146.0,2.4,0.0
14406,4145.6736,7041.3434,41.7612266667,-70.6890566667,-542.852544724,1.0,0.0,2457947.25438,2017,7,12,18.0,6.0,18.8,1101978.8,266.3,2.7,1.0141,151.3,2.4,0.0
14407,4145.6738,7041.3441,41.76123,-70.6890683333,-543.828663965,1.0,0.0,2457947.2544,2017,7,12,18.0,6.0,19.8,1101979.8,274.3,2.9,1.0141,149.6,2.7,0.0
14408,4145.674,7041.3451,41.7612333333,-70.689085,-545.120219332,1.0,0.0,2457947.25441,2017,7,12,18.0,6.0,20.8,1101980.8,277.1,2.9,1.014,145.9,2.9,0.0
14409,4145.674,7041.3456,41.7612333333,-70.6890933333,-545.645870359,1.0,0.0,2457947.25442,2017,7,12,18.0,6.0,21.8,1101981.8,272.5,2.5,1.014,152.9,2.2,0.0
14410,4145.674,7041.346,41.7612333333,-70.6891,-546.06665721,1.0,0.0,2457947.25443,2017,7,12,18.0,6.0,22.8,1101982.8,269.3,2.4,1.0141,165.9,1.8,0.0
14411,4145.6739,7041.3462,41.7612316667,-70.6891033333,-546.156925834,1.0,0.0,2457947.25444,2017,7,12,18.0,6.0,23.8,1101983.8,260.9,1.8,1.0141,178.0,1.9,0.0
14412,4145.674,7041.3465,41.7612333333,-70.6891083333,-546.592972417,1.0,0.0,2457947.25445,2017,7,12,18.0,6.0,24.8,1101984.8,255.0,1.4,1.0141,174.0,2.1,0.0
14413,4145.6742,7041.3469,41.7612366667,-70.689115,-547.254501096,1.0,0.0,2457947.25447,2017,7,12,18.0,6.0,25.8,1101985.8,253.8,1.1,1.0139,166.1,2.4,0.0
14414,4145.6741,7041.347,41.761235,-70.6891166667,-547.239719704,1.0,0.0,2457947.25448,2017,7,12,18.0,6.0,26.8,1101986.8,242.9,0.7,1.014,175.6,2.0,0.0
14415,4145.6739,7041.3468,41.7612316667,-70.6891133333,-546.788863635,1.0,0.0,2457947.25449,2017,7,12,18.0,6.0,27.8,1101987.8,216.3,0.3,1.0139,171.2,2.6,0.0
14416,4145.6738,7041.3466,41.76123,-70.68911,-546.458074765,1.0,0.0,2457947.2545,2017,7,12,18.0,6.0,28.8,1101988.8,123.6,0.3,1.0139,176.5,2.6,0.0
14417,4145.6737,7041.3465,41.7612283333,-70.6891083333,-546.232650471,1.0,0.0,2457947.25451,2017,7,12,18.0,6.0,29.8,1101989.8,91.7,0.7,1.0139,186.3,2.5,0.0
14418,4145.6735,7041.3463,41.761225,-70.689105,-545.78181656,1.0,0.0,2457947.25452,2017,7,12,18.0,6.0,30.8,1101990.8,93.2,1.1,1.014,196.5,3.1,0.0
14419,4145.6733,7041.3461,41.7612216667,-70.6891016667,-545.331002263,1.0,0.0,2457947.25453,2017,7,12,18.0,6.0,31.8,1101991.8,93.9,1.4,1.014,189.4,3.0,0.0
14420,4145.6732,7041.3459,41.76122,-70.6890983333,-545.000198071,1.0,0.0,2457947.25455,2017,7,12,18.0,6.0,32.8,1101992.8,93.4,1.8,1.014,176.6,2.2,0.0
14421,4145.6729,7041.3455,41.761215,-70.6890916667,-544.218587494,1.0,0.0,2457947.25456,2017,7,12,18.0,6.0,33.8,1101993.8,90.4,2.0,1.014,160.6,1.6,0.0
14422,4145.6728,7041.3451,41.7612133333,-70.689085,-543.677007447,1.0,0.0,2457947.25457,2017,7,12,18.0,6.0,34.8,1101994.8,87.8,2.4,1.014,167.3,1.9,0.0
14423,4145.6728,7041.3443,41.7612133333,-70.6890716667,-542.834502605,1.0,0.0,2457947.25458,2017,7,12,18.0,6.0,35.8,1101995.8,83.1,2.7,1.0141,163.0,2.2,0.0
14424,4145.6729,7041.3434,41.761215,-70.6890566667,-542.008281325,1.0,0.0,2457947.25459,2017,7,12,18.0,6.0,36.8,1101996.8,77.5,2.9,1.0142,163.3,2.6,0.0
14425,4145.673,7041.3426,41.7612166667,-70.6890433333,-541.288670801,1.0,0.0,2457947.2546,2017,7,12,18.0,6.0,37.8,1101997.8,71.9,3.1,1.0142,134.0,2.4,0.0
14426,4145.6732,7041.3419,41.76122,-70.6890316667,-540.796171403,1.0,0.0,2457947.25462,2017,7,12,18.0,6.0,38.8,1101998.8,64.7,3.1,1.0141,162.6,4.0,0.0
14427,4145.6736,7041.3414,41.7612266667,-70.6890233333,-540.756877767,1.0,0.0,2457947.25463,2017,7,12,18.0,6.0,39.8,1101999.8,56.6,2.9,1.0141,165.9,4.9,0.0
14428,4145.6739,7041.3409,41.7612316667,-70.689015,-540.598033158,1.0,0.0,2457947.25464,2017,7,12,18.0,6.0,40.8,1102000.8,49.1,2.9,1.0142,159.2,5.6,0.0
14429,4145.6742,7041.3403,41.7612366667,-70.689005,-540.336266343,1.0,0.0,2457947.25465,2017,7,12,18.0,6.0,41.8,1102001.8,39.4,2.9,1.0142,154.8,5.7,0.0
14430,4145.6745,7041.3397,41.7612416667,-70.688995,-540.076220137,1.0,0.0,2457947.25466,2017,7,12,18.0,6.0,42.8,1102002.8,28.3,2.9,1.0142,150.7,5.5,0.0
14431,4145.675,7041.3393,41.76125,-70.6889883333,-540.270264891,1.0,0.0,2457947.25467,2017,7,12,18.0,6.0,43.8,1102003.8,21.6,3.1,1.0142,148.9,3.9,0.0
14432,4145.6756,7041.3389,41.76126,-70.6889816667,-540.588891986,1.0,0.0,2457947.25469,2017,7,12,18.0,6.0,44.8,1102004.8,21.9,3.3,1.0142,151.0,3.6,0.0
14433,4145.6761,7041.3387,41.7612683333,-70.6889783333,-540.994613461,1.0,0.0,2457947.2547,2017,7,12,18.0,6.0,45.8,1102005.8,24.3,3.1,1.0142,148.4,3.9,0.0
14434,4145.6766,7041.3385,41.7612766667,-70.688975,-541.401759172,1.0,0.0,2457947.25471,2017,7,12,18.0,6.0,46.8,1102006.8,30.0,2.9,1.0139,149.5,3.5,0.0
14435,4145.6771,7041.3381,41.761285,-70.6889683333,-541.603686903,1.0,0.0,2457947.25472,2017,7,12,18.0,6.0,47.8,1102007.8,34.6,2.7,1.0139,158.2,3.7,0.0
14436,4145.6774,7041.3379,41.76129,-70.688965,-541.767119448,1.0,0.0,2457947.25473,2017,7,12,18.0,6.0,48.8,1102008.8,42.8,2.4,1.0138,149.0,4.0,0.0
14437,4145.6775,7041.3376,41.7612916667,-70.68896,-541.581061061,1.0,0.0,2457947.25474,2017,7,12,18.0,6.0,49.8,1102009.8,54.1,2.0,1.0139,155.6,4.5,0.0
14438,4145.6777,7041.337,41.761295,-70.68895,-541.209896951,1.0,0.0,2457947.25475,2017,7,12,18.0,6.0,50.8,1102010.8,66.8,2.0,1.0139,167.6,3.7,0.0
14439,4145.6779,7041.3367,41.7612983333,-70.688945,-541.148622305,1.0,0.0,2457947.25477,2017,7,12,18.0,6.0,51.8,1102011.8,74.3,2.0,1.0139,164.6,3.2,0.0
14440,4145.6778,7041.3364,41.7612966667,-70.68894,-540.716104134,1.0,0.0,2457947.25478,2017,7,12,18.0,6.0,52.8,1102012.8,79.6,2.2,1.014,161.0,1.9,0.0
14441,4145.6778,7041.336,41.7612966667,-70.6889333333,-540.304741632,1.0,0.0,2457947.25479,2017,7,12,18.0,6.0,53.8,1102013.8,76.9,2.4,1.014,171.7,2.1,0.0
14442,4145.6779,7041.3354,41.7612983333,-70.6889233333,-539.812310039,1.0,0.0,2457947.2548,2017,7,12,18.0,6.0,54.8,1102014.8,75.2,2.5,1.014,177.4,2.3,0.0
14443,4145.6777,7041.3349,41.761295,-70.688915,-539.050582353,1.0,0.0,2457947.25481,2017,7,12,18.0,6.0,55.8,1102015.8,81.6,2.5,1.014,170.7,2.0,0.0
14444,4145.6776,7041.3344,41.7612933333,-70.6889066667,-538.413188436,1.0,0.0,2457947.25482,2017,7,12,18.0,6.0,56.8,1102016.8,86.6,2.5,1.0141,188.1,1.6,0.0
14445,4145.6775,7041.3338,41.7612916667,-70.6888966667,-537.673454229,1.0,0.0,2457947.25484,2017,7,12,18.0,6.0,57.8,1102017.8,88.7,2.5,1.0141,193.5,1.4,0.0
14446,4145.6775,7041.3332,41.7612916667,-70.6888866667,-537.058564765,1.0,0.0,2457947.25485,2017,7,12,18.0,6.0,58.8,1102018.8,87.8,2.7,1.0141,178.2,1.7,0.0
14447,4145.6775,7041.3325,41.7612916667,-70.688875,-536.341925029,1.0,0.0,2457947.25486,2017,7,12,18.0,6.0,59.8,1102019.8,84.0,2.9,1.0141,168.3,1.5,0.0
14448,4145.6776,7041.3317,41.7612933333,-70.6888616667,-535.648786188,1.0,0.0,2457947.25487,2017,7,12,18.0,7.0,0.8,1102020.8,80.3,2.9,1.0141,161.1,1.3,0.0
14449,4145.6777,7041.3311,41.761295,-70.6888516667,-535.161161165,1.0,0.0,2457947.25488,2017,7,12,18.0,7.0,1.8,1102021.8,81.0,2.7,1.0141,160.4,1.5,0.0
14450,4145.6779,7041.3307,41.7612983333,-70.688845,-535.003578179,1.0,0.0,2457947.25489,2017,7,12,18.0,7.0,2.8,1102022.8,83.8,2.5,1.0141,172.3,0.9,0.0
14451,4145.6779,7041.3303,41.7612983333,-70.6888383333,-534.595975738,1.0,0.0,2457947.25491,2017,7,12,18.0,7.0,3.8,1102023.8,94.7,2.0,1.014,183.6,1.4,0.0
14452,4145.6777,7041.3301,41.761295,-70.688835,-534.141514424,1.0,0.0,2457947.25492,2017,7,12,18.0,7.0,4.8,1102024.8,113.3,1.6,1.014,190.5,2.0,0.0
14453,4145.6776,7041.33,41.7612933333,-70.6888333333,-533.914288974,1.0,0.0,2457947.25493,2017,7,12,18.0,7.0,5.8,1102025.8,131.3,1.4,1.0141,183.6,2.6,0.0
14454,4145.6774,7041.3299,41.76129,-70.6888316667,-533.561762343,1.0,0.0,2457947.25494,2017,7,12,18.0,7.0,6.8,1102026.8,139.8,1.6,1.0139,183.8,1.6,0.0
14455,4145.6772,7041.3298,41.7612866667,-70.68883,-533.209296305,1.0,0.0,2457947.25495,2017,7,12,18.0,7.0,7.8,1102027.8,141.0,1.8,1.014,177.5,2.1,0.0
14456,4145.6768,7041.3295,41.76128,-70.688825,-532.402538026,1.0,0.0,2457947.25496,2017,7,12,18.0,7.0,8.8,1102028.8,138.0,2.0,1.0141,161.9,2.4,0.0
14457,4145.6766,7041.3293,41.7612766667,-70.6888216667,-531.94819919,1.0,0.0,2457947.25497,2017,7,12,18.0,7.0,9.8,1102029.8,131.6,2.2,1.0141,160.0,2.5,0.0
14458,4145.6762,7041.329,41.76127,-70.6888166667,-531.141618256,1.0,0.0,2457947.25499,2017,7,12,18.0,7.0,10.8,1102030.8,128.7,2.2,1.0141,163.3,2.4,0.0
14459,4145.6758,7041.3286,41.7612633333,-70.68881,-530.23307063,1.0,0.0,2457947.255,2017,7,12,18.0,7.0,11.8,1102031.8,130.2,2.2,1.0141,168.3,2.5,0.0
14460,4145.6756,7041.3285,41.76126,-70.6888083333,-529.880934908,1.0,0.0,2457947.25501,2017,7,12,18.0,7.0,12.8,1102032.8,143.3,1.8,1.0142,165.2,3.3,0.0
14461,4145.6754,7041.3285,41.7612566667,-70.6888083333,-529.631025543,1.0,0.0,2457947.25502,2017,7,12,18.0,7.0,13.8,1102033.8,162.5,1.8,1.0144,170.6,3.8,0.0
14462,4145.6749,7041.3285,41.7612483333,-70.6888083333,-529.006872503,1.0,0.0,2457947.25503,2017,7,12,18.0,7.0,14.8,1102034.8,176.6,2.0,1.0142,172.2,3.5,0.0
