,Julian_Date,SweepGas_Press_Avg,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed
71347,2457947.25583,2368,2017,7,12,18.0,8.0,24.0,1102104.0
71348,2457947.25584,2372,2017,7,12,18.0,8.0,25.0,1102105.0
71349,2457947.25586,2373,2017,7,12,18.0,8.0,26.0,1102106.0
71350,2457947.25587,2372,2017,7,12,18.0,8.0,27.0,1102107.0
71351,2457947.25588,2373,2017,7,12,18.0,8.0,28.0,1102108.0
71352,2457947.25589,2369,2017,7,12,18.0,8.0,29.0,1102109.0
71353,2457947.2559,2368,2017,7,12,18.0,8.0,30.0,1102110.0
71354,2457947.25591,2367,2017,7,12,18.0,8.0,31.0,1102111.0
71355,2457947.25593,2370,2017,7,12,18.0,8.0,32.0,1102112.0
71356,2457947.25594,2371,2017,7,12,18.0,8.0,33.0,1102113.0
71357,2457947.25595,2369,2017,7,12,18.0,8.0,34.0,1102114.0
71358,2457947.25596,2369,2017,7,12,18.0,8.0,35.0,1102115.0
71359,2457947.25597,2371,2017,7,12,18.0,8.0,36.0,1102116.0
71360,2457947.25598,2371,2017,7,12,18.0,8.0,37.0,1102117.0
71361,2457947.256,2373,2017,7,12,18.0,8.0,38.0,1102118.0
71362,2457947.25601,2373,2017,7,12,18.0,8.0,39.0,1102119.0
71363,2457947.25602,2372,2017,7,12,18.0,8.0,40.0,1102120.0
71364,2457947.25603,2369,2017,7,12,18.0,8.0,41.0,1102121.0
71365,2457947.25604,2366,2017,7,12,18.0,8.0,42.0,1102122.0
71366,2457947.25605,2368,2017,7,12,18.0,8.0,43.0,1102123.0
71367,2457947.25606,2371,2017,7,12,18.0,8.0,44.0,1102124.0
71368,2457947.25608,2373,2017,7,12,18.0,8.0,45.0,1102125.0
71369,2457947.25609,2372,2017,7,12,18.0,8.0,46.0,1102126.0
71370,2457947.2561,2371,2017,7,12,18.0,8.0,47.0,1102127.0
71371,2457947.25611,2370,2017,7,12,18.0,8.0,48.0,1102128.0
71372,2457947.25612,2371,2017,7,12,18.0,8.0,49.0,1102129.0
71373,2457947.25613,2372,2017,7,12,18.0,8.0,50.0,1102130.0
71374,2457947.25615,2372,2017,7,12,18.0,8.0,51.0,1102131.0
71375,2457947.25616,2371,2017,7,12,18.0,8.0,52.0,1102132.0
71376,2457947.25617,2368,2017,7,12,18.0,8.0,53.0,1102133.0
71377,2457947.25618,2364,2017,7,12,18.0,8.0,54.0,1102134.0
71378,2457947.25619,2367,2017,7,12,18.0,8.0,55.0,1102135.0
71379,2457947.2562,2371,2017,7,12,18.0,8.0,56.0,1102136.0
71380,2457947.25622,2373,2017,7,12,18.0,8.0,57.0,1102137.0
71381,2457947.25623,2371,2017,7,12,18.0,8.0,58.0,1102138.0
71382,2457947.25624,2369,2017,7,12,18.0,8.0,59.0,1102139.0
71383,2457947.25625,2371,2017,7,12,18.0,9.0,0.0,1102140.0
71384,2457947.25626,2369,2017,7,12,18.0,9.0,1.0,1102141.0
71385,2457947.25627,2367,2017,7,12,18.0,9.0,2.0,1102142.0
71386,2457947.25628,2369,2017,7,12,18.0,9.0,3.0,1102143.0
71387,2457947.2563,2369,2017,7,12,18.0,9.0,4.0,1102144.0
71388,2457947.25631,2368,2017,7,12,18.0,9.0,5.0,1102145.0
71389,2457947.25632,2366,2017,7,12,18.0,9.0,6.0,1102146.0
71390,2457947.25633,2365,2017,7,12,18.0,9.0,7.0,1102147.0
71391,2457947.25634,2369,2017,7,12,18.0,9.0,8.0,1102148.0
71392,2457947.25635,2373,2017,7,12,18.0,9.0,9.0,1102149.0
71393,2457947.25637,2373,2017,7,12,18.0,9.0,10.0,1102150.0
71394,2457947.25638,2369,2017,7,12,18.0,9.0,11.0,1102151.0
71395,2457947.25639,2366,2017,7,12,18.0,9.0,12.0,1102152.0
71396,2457947.2564,2367,2017,7,12,18.0,9.0,13.0,1102153.0
71397,2457947.25641,2367,2017,7,12,18.0,9.0,14.0,1102154.0
71398,2457947.25642,2367,2017,7,12,18.0,9.0,15.0,1102155.0
71399,2457947.25644,2367,2017,7,12,18.0,9.0,16.0,1102156.0
71400,2457947.25645,2366,2017,7,12,18.0,9.0,17.0,1102157.0
71401,2457947.25646,2368,2017,7,12,18.0,9.0,18.0,1102158.0
71402,2457947.25647,2368,2017,7,12,18.0,9.0,19.0,1102159.0
71403,2457947.25648,2369,2017,7,12,18.0,9.0,20.0,1102160.0
71404,2457947.25649,2369,2017,7,12,18.0,9.0,21.0,1102161.0
71405,2457947.2565,2372,2017,7,12,18.0,9.0,22.0,1102162.0
71406,2457947.25652,2371,2017,7,12,18.0,9.0,23.0,1102163.0
71407,2457947.25653,2365,2017,7,12,18.0,9.0,24.0,1102164.0
71408,2457947.25654,2363,2017,7,12,18.0,9.0,25.0,1102165.0
71409,2457947.25655,2364,2017,7,12,18.0,9.0,26.0,1102166.0
71410,2457947.25656,2369,2017,7,12,18.0,9.0,27.0,1102167.0
71411,2457947.25657,2372,2017,7,12,18.0,9.0,28.0,1102168.0
71412,2457947.25659,2371,2017,7,12,18.0,9.0,29.0,1102169.0
71413,2457947.2566,2367,2017,7,12,18.0,9.0,30.0,1102170.0
71414,2457947.25661,2369,2017,7,12,18.0,9.0,31.0,1102171.0
71415,2457947.25662,2370,2017,7,12,18.0,9.0,32.0,1102172.0
71416,2457947.25663,2370,2017,7,12,18.0,9.0,33.0,1102173.0
71417,2457947.25664,2369,2017,7,12,18.0,9.0,34.0,1102174.0
71418,2457947.25666,2367,2017,7,12,18.0,9.0,35.0,1102175.0
71419,2457947.25667,2365,2017,7,12,18.0,9.0,36.0,1102176.0
71420,2457947.25668,2365,2017,7,12,18.0,9.0,37.0,1102177.0
71421,2457947.25669,2365,2017,7,12,18.0,9.0,38.0,1102178.0
71422,2457947.2567,2367,2017,7,12,18.0,9.0,39.0,1102179.0
71423,2457947.25671,2371,2017,7,12,18.0,9.0,40.0,1102180.0
71424,2457947.25672,2372,2017,7,12,18.0,9.0,41.0,1102181.0
71425,2457947.25674,2368,2017,7,12,18.0,9.0,42.0,1102182.0
71426,2457947.25675,2367,2017,7,12,18.0,9.0,43.0,1102183.0
71427,2457947.25676,2365,2017,7,12,18.0,9.0,44.0,1102184.0
71428,2457947.25677,2367,2017,7,12,18.0,9.0,45.0,1102185.0
71429,2457947.25678,2368,2017,7,12,18.0,9.0,46.0,1102186.0
71430,2457947.25679,2367,2017,7,12,18.0,9.0,47.0,1102187.0
71431,2457947.25681,2365,2017,7,12,18.0,9.0,48.0,1102188.0
71432,2457947.25682,2365,2017,7,12,18.0,9.0,49.0,1102189.0
71433,2457947.25683,2368,2017,7,12,18.0,9.0,50.0,1102190.0
71434,2457947.25684,2367,2017,7,12,18.0,9.0,51.0,1102191.0
71435,2457947.25685,2371,2017,7,12,18.0,9.0,52.0,1102192.0
71436,2457947.25686,2370,2017,7,12,18.0,9.0,53.0,1102193.0
71437,2457947.25687,2368,2017,7,12,18.0,9.0,54.0,1102194.0
71438,2457947.25689,2366,2017,7,12,18.0,9.0,55.0,1102195.0
71439,2457947.2569,2365,2017,7,12,18.0,9.0,56.0,1102196.0
71440,2457947.25691,2364,2017,7,12,18.0,9.0,57.0,1102197.0
71441,2457947.25692,2367,2017,7,12,18.0,9.0,58.0,1102198.0
71442,2457947.25693,2367,2017,7,12,18.0,9.0,59.0,1102199.0
71443,2457947.25694,2367,2017,7,12,18.0,10.0,0.0,1102200.0
71444,2457947.25696,2365,2017,7,12,18.0,10.0,1.0,1102201.0
71445,2457947.25697,2366,2017,7,12,18.0,10.0,2.0,1102202.0
71446,2457947.25698,2368,2017,7,12,18.0,10.0,3.0,1102203.0
71447,2457947.25699,2369,2017,7,12,18.0,10.0,4.0,1102204.0
71448,2457947.257,2370,2017,7,12,18.0,10.0,5.0,1102205.0
71449,2457947.25701,2367,2017,7,12,18.0,10.0,6.0,1102206.0
71450,2457947.25703,2365,2017,7,12,18.0,10.0,7.0,1102207.0
71451,2457947.25704,2363,2017,7,12,18.0,10.0,8.0,1102208.0
71452,2457947.25705,2363,2017,7,12,18.0,10.0,9.0,1102209.0
71453,2457947.25706,2367,2017,7,12,18.0,10.0,10.0,1102210.0
71454,2457947.25707,2369,2017,7,12,18.0,10.0,11.0,1102211.0
71455,2457947.25708,2372,2017,7,12,18.0,10.0,12.0,1102212.0
71456,2457947.25709,2369,2017,7,12,18.0,10.0,13.0,1102213.0
71457,2457947.25711,2367,2017,7,12,18.0,10.0,14.0,1102214.0
71458,2457947.25712,2367,2017,7,12,18.0,10.0,15.0,1102215.0
71459,2457947.25713,2368,2017,7,12,18.0,10.0,16.0,1102216.0
71460,2457947.25714,2371,2017,7,12,18.0,10.0,17.0,1102217.0
71461,2457947.25715,2367,2017,7,12,18.0,10.0,18.0,1102218.0
71462,2457947.25716,2365,2017,7,12,18.0,10.0,19.0,1102219.0
71463,2457947.25718,2364,2017,7,12,18.0,10.0,20.0,1102220.0
71464,2457947.25719,2365,2017,7,12,18.0,10.0,21.0,1102221.0
71465,2457947.2572,2367,2017,7,12,18.0,10.0,22.0,1102222.0
71466,2457947.25721,2369,2017,7,12,18.0,10.0,23.0,1102223.0
71467,2457947.25722,2371,2017,7,12,18.0,10.0,24.0,1102224.0
71468,2457947.25723,2369,2017,7,12,18.0,10.0,25.0,1102225.0
71469,2457947.25725,2367,2017,7,12,18.0,10.0,26.0,1102226.0
71470,2457947.25726,2364,2017,7,12,18.0,10.0,27.0,1102227.0
71471,2457947.25727,2365,2017,7,12,18.0,10.0,28.0,1102228.0
71472,2457947.25728,2365,2017,7,12,18.0,10.0,29.0,1102229.0
71473,2457947.25729,2367,2017,7,12,18.0,10.0,30.0,1102230.0
71474,2457947.2573,2367,2017,7,12,18.0,10.0,31.0,1102231.0
71475,2457947.25731,2366,2017,7,12,18.0,10.0,32.0,1102232.0
71476,2457947.25733,2365,2017,7,12,18.0,10.0,33.0,1102233.0
71477,2457947.25734,2366,2017,7,12,18.0,10.0,34.0,1102234.0
71478,2457947.25735,2367,2017,7,12,18.0,10.0,35.0,1102235.0
71479,2457947.25736,2369,2017,7,12,18.0,10.0,36.0,1102236.0
71480,2457947.25737,2371,2017,7,12,18.0,10.0,37.0,1102237.0
71481,2457947.25738,2368,2017,7,12,18.0,10.0,38.0,1102238.0
71482,2457947.2574,2364,2017,7,12,18.0,10.0,39.0,1102239.0
71483,2457947.25741,2363,2017,7,12,18.0,10.0,40.0,1102240.0
71484,2457947.25742,2363,2017,7,12,18.0,10.0,41.0,1102241.0
71485,2457947.25743,2366,2017,7,12,18.0,10.0,42.0,1102242.0
71486,2457947.25744,2368,2017,7,12,18.0,10.0,43.0,1102243.0
71487,2457947.25745,2369,2017,7,12,18.0,10.0,44.0,1102244.0
71488,2457947.25747,2368,2017,7,12,18.0,10.0,45.0,1102245.0
71489,2457947.25748,2366,2017,7,12,18.0,10.0,46.0,1102246.0
71490,2457947.25749,2366,2017,7,12,18.0,10.0,47.0,1102247.0
71491,2457947.2575,2368,2017,7,12,18.0,10.0,48.0,1102248.0
71492,2457947.25751,2369,2017,7,12,18.0,10.0,49.0,1102249.0
71493,2457947.25752,2367,2017,7,12,18.0,10.0,50.0,1102250.0
71494,2457947.25753,2365,2017,7,12,18.0,10.0,51.0,1102251.0
71495,2457947.25755,2363,2017,7,12,18.0,10.0,52.0,1102252.0
71496,2457947.25756,2363,2017,7,12,18.0,10.0,53.0,1102253.0
71497,2457947.25757,2365,2017,7,12,18.0,10.0,54.0,1102254.0
71498,2457947.25758,2367,2017,7,12,18.0,10.0,55.0,1102255.0
71499,2457947.25759,2370,2017,7,12,18.0,10.0,56.0,1102256.0
71500,2457947.2576,2369,2017,7,12,18.0,10.0,57.0,1102257.0
71501,2457947.25762,2369,2017,7,12,18.0,10.0,58.0,1102258.0
71502,2457947.25763,2366,2017,7,12,18.0,10.0,59.0,1102259.0
71503,2457947.25764,2365,2017,7,12,18.0,11.0,0.0,1102260.0
71504,2457947.25765,2364,2017,7,12,18.0,11.0,1.0,1102261.0
71505,2457947.25766,2366,2017,7,12,18.0,11.0,2.0,1102262.0
71506,2457947.25767,2367,2017,7,12,18.0,11.0,3.0,1102263.0
71507,2457947.25769,2367,2017,7,12,18.0,11.0,4.0,1102264.0
71508,2457947.2577,2366,2017,7,12,18.0,11.0,5.0,1102265.0
71509,2457947.25771,2365,2017,7,12,18.0,11.0,6.0,1102266.0
71510,2457947.25772,2366,2017,7,12,18.0,11.0,7.0,1102267.0
71511,2457947.25773,2369,2017,7,12,18.0,11.0,8.0,1102268.0
71512,2457947.25774,2370,2017,7,12,18.0,11.0,9.0,1102269.0
71513,2457947.25775,2369,2017,7,12,18.0,11.0,10.0,1102270.0
71514,2457947.25777,2367,2017,7,12,18.0,11.0,11.0,1102271.0
71515,2457947.25778,2363,2017,7,12,18.0,11.0,12.0,1102272.0
71516,2457947.25779,2363,2017,7,12,18.0,11.0,13.0,1102273.0
71517,2457947.2578,2365,2017,7,12,18.0,11.0,14.0,1102274.0
71518,2457947.25781,2367,2017,7,12,18.0,11.0,15.0,1102275.0
71519,2457947.25782,2369,2017,7,12,18.0,11.0,16.0,1102276.0
71520,2457947.25784,2371,2017,7,12,18.0,11.0,17.0,1102277.0
71521,2457947.25785,2369,2017,7,12,18.0,11.0,18.0,1102278.0
71522,2457947.25786,2368,2017,7,12,18.0,11.0,19.0,1102279.0
71523,2457947.25787,2367,2017,7,12,18.0,11.0,20.0,1102280.0
71524,2457947.25788,2367,2017,7,12,18.0,11.0,21.0,1102281.0
71525,2457947.25789,2366,2017,7,12,18.0,11.0,22.0,1102282.0
71526,2457947.25791,2367,2017,7,12,18.0,11.0,23.0,1102283.0
71527,2457947.25792,2366,2017,7,12,18.0,11.0,24.0,1102284.0
71528,2457947.25793,2365,2017,7,12,18.0,11.0,25.0,1102285.0
71529,2457947.25794,2366,2017,7,12,18.0,11.0,26.0,1102286.0
71530,2457947.25795,2366,2017,7,12,18.0,11.0,27.0,1102287.0
71531,2457947.25796,2369,2017,7,12,18.0,11.0,28.0,1102288.0
71532,2457947.25797,2369,2017,7,12,18.0,11.0,29.0,1102289.0
71533,2457947.25799,2369,2017,7,12,18.0,11.0,30.0,1102290.0
71534,2457947.258,2367,2017,7,12,18.0,11.0,31.0,1102291.0
71535,2457947.25801,2364,2017,7,12,18.0,11.0,32.0,1102292.0
71536,2457947.25802,2364,2017,7,12,18.0,11.0,33.0,1102293.0
71537,2457947.25803,2365,2017,7,12,18.0,11.0,34.0,1102294.0
71538,2457947.25804,2367,2017,7,12,18.0,11.0,35.0,1102295.0
71539,2457947.25806,2367,2017,7,12,18.0,11.0,36.0,1102296.0
71540,2457947.25807,2366,2017,7,12,18.0,11.0,37.0,1102297.0
71541,2457947.25808,2365,2017,7,12,18.0,11.0,38.0,1102298.0
71542,2457947.25809,2366,2017,7,12,18.0,11.0,39.0,1102299.0
71543,2457947.2581,2367,2017,7,12,18.0,11.0,40.0,1102300.0
71544,2457947.25811,2369,2017,7,12,18.0,11.0,41.0,1102301.0
71545,2457947.25813,2369,2017,7,12,18.0,11.0,42.0,1102302.0
71546,2457947.25814,2366,2017,7,12,18.0,11.0,43.0,1102303.0
71547,2457947.25815,2363,2017,7,12,18.0,11.0,44.0,1102304.0
71548,2457947.25816,2363,2017,7,12,18.0,11.0,45.0,1102305.0
71549,2457947.25817,2365,2017,7,12,18.0,11.0,46.0,1102306.0
71550,2457947.25818,2367,2017,7,12,18.0,11.0,47.0,1102307.0
71551,2457947.25819,2369,2017,7,12,18.0,11.0,48.0,1102308.0
71552,2457947.25821,2367,2017,7,12,18.0,11.0,49.0,1102309.0
71553,2457947.25822,2367,2017,7,12,18.0,11.0,50.0,1102310.0
71554,2457947.25823,2366,2017,7,12,18.0,11.0,51.0,1102311.0
71555,2457947.25824,2367,2017,7,12,18.0,11.0,52.0,1102312.0
71556,2457947.25825,2368,2017,7,12,18.0,11.0,53.0,1102313.0
71557,2457947.25826,2368,2017,7,12,18.0,11.0,54.0,1102314.0
71558,2457947.25828,2367,2017,7,12,18.0,11.0,55.0,1102315.0
71559,2457947.25829,2365,2017,7,12,18.0,11.0,56.0,1102316.0
71560,2457947.2583,2363,2017,7,12,18.0,11.0,57.0,1102317.0
71561,2457947.25831,2364,2017,7,12,18.0,11.0,58.0,1102318.0
71562,2457947.25832,2367,2017,7,12,18.0,11.0,59.0,1102319.0
71563,2457947.25833,2369,2017,7,12,18.0,12.0,0.0,1102320.0
71564,2457947.25834,2370,2017,7,12,18.0,12.0,1.0,1102321.0
71565,2457947.25836,2369,2017,7,12,18.0,12.0,2.0,1102322.0
71566,2457947.25837,2367,2017,7,12,18.0,12.0,3.0,1102323.0
71567,2457947.25838,2365,2017,7,12,18.0,12.0,4.0,1102324.0
71568,2457947.25839,2363,2017,7,12,18.0,12.0,5.0,1102325.0
71569,2457947.2584,2365,2017,7,12,18.0,12.0,6.0,1102326.0
71570,2457947.25841,2366,2017,7,12,18.0,12.0,7.0,1102327.0
71571,2457947.25843,2367,2017,7,12,18.0,12.0,8.0,1102328.0
71572,2457947.25844,2367,2017,7,12,18.0,12.0,9.0,1102329.0
71573,2457947.25845,2365,2017,7,12,18.0,12.0,10.0,1102330.0
71574,2457947.25846,2367,2017,7,12,18.0,12.0,11.0,1102331.0
71575,2457947.25847,2367,2017,7,12,18.0,12.0,12.0,1102332.0
71576,2457947.25848,2368,2017,7,12,18.0,12.0,13.0,1102333.0
71577,2457947.2585,2369,2017,7,12,18.0,12.0,14.0,1102334.0
71578,2457947.25851,2369,2017,7,12,18.0,12.0,15.0,1102335.0
71579,2457947.25852,2365,2017,7,12,18.0,12.0,16.0,1102336.0
71580,2457947.25853,2364,2017,7,12,18.0,12.0,17.0,1102337.0
71581,2457947.25854,2362,2017,7,12,18.0,12.0,18.0,1102338.0
71582,2457947.25855,2365,2017,7,12,18.0,12.0,19.0,1102339.0
71583,2457947.25856,2367,2017,7,12,18.0,12.0,20.0,1102340.0
71584,2457947.25858,2369,2017,7,12,18.0,12.0,21.0,1102341.0
71585,2457947.25859,2369,2017,7,12,18.0,12.0,22.0,1102342.0
71586,2457947.2586,2367,2017,7,12,18.0,12.0,23.0,1102343.0
71587,2457947.25861,2366,2017,7,12,18.0,12.0,24.0,1102344.0
71588,2457947.25862,2366,2017,7,12,18.0,12.0,25.0,1102345.0
71589,2457947.25863,2365,2017,7,12,18.0,12.0,26.0,1102346.0
71590,2457947.25865,2367,2017,7,12,18.0,12.0,27.0,1102347.0
71591,2457947.25866,2367,2017,7,12,18.0,12.0,28.0,1102348.0
71592,2457947.25867,2366,2017,7,12,18.0,12.0,29.0,1102349.0
71593,2457947.25868,2365,2017,7,12,18.0,12.0,30.0,1102350.0
71594,2457947.25869,2365,2017,7,12,18.0,12.0,31.0,1102351.0
71595,2457947.2587,2366,2017,7,12,18.0,12.0,32.0,1102352.0
71596,2457947.25872,2368,2017,7,12,18.0,12.0,33.0,1102353.0
71597,2457947.25873,2369,2017,7,12,18.0,12.0,34.0,1102354.0
71598,2457947.25874,2369,2017,7,12,18.0,12.0,35.0,1102355.0
71599,2457947.25875,2369,2017,7,12,18.0,12.0,36.0,1102356.0
71600,2457947.25876,2365,2017,7,12,18.0,12.0,37.0,1102357.0
71601,2457947.25877,2362,2017,7,12,18.0,12.0,38.0,1102358.0
71602,2457947.25878,2364,2017,7,12,18.0,12.0,39.0,1102359.0
71603,2457947.2588,2365,2017,7,12,18.0,12.0,40.0,1102360.0
71604,2457947.25881,2367,2017,7,12,18.0,12.0,41.0,1102361.0
71605,2457947.25882,2369,2017,7,12,18.0,12.0,42.0,1102362.0
71606,2457947.25883,2368,2017,7,12,18.0,12.0,43.0,1102363.0
71607,2457947.25884,2366,2017,7,12,18.0,12.0,44.0,1102364.0
71608,2457947.25885,2367,2017,7,12,18.0,12.0,45.0,1102365.0
71609,2457947.25887,2367,2017,7,12,18.0,12.0,46.0,1102366.0
71610,2457947.25888,2367,2017,7,12,18.0,12.0,47.0,1102367.0
71611,2457947.25889,2368,2017,7,12,18.0,12.0,48.0,1102368.0
71612,2457947.2589,2367,2017,7,12,18.0,12.0,49.0,1102369.0
71613,2457947.25891,2365,2017,7,12,18.0,12.0,50.0,1102370.0
71614,2457947.25892,2364,2017,7,12,18.0,12.0,51.0,1102371.0
71615,2457947.25894,2365,2017,7,12,18.0,12.0,52.0,1102372.0
71616,2457947.25895,2367,2017,7,12,18.0,12.0,53.0,1102373.0
71617,2457947.25896,2369,2017,7,12,18.0,12.0,54.0,1102374.0
71618,2457947.25897,2371,2017,7,12,18.0,12.0,55.0,1102375.0
71619,2457947.25898,2369,2017,7,12,18.0,12.0,56.0,1102376.0
71620,2457947.25899,2367,2017,7,12,18.0,12.0,57.0,1102377.0
71621,2457947.259,2365,2017,7,12,18.0,12.0,58.0,1102378.0
71622,2457947.25902,2363,2017,7,12,18.0,12.0,59.0,1102379.0
71623,2457947.25903,2365,2017,7,12,18.0,13.0,0.0,1102380.0
71624,2457947.25904,2367,2017,7,12,18.0,13.0,1.0,1102381.0
71625,2457947.25905,2367,2017,7,12,18.0,13.0,2.0,1102382.0
71626,2457947.25906,2367,2017,7,12,18.0,13.0,3.0,1102383.0
71627,2457947.25907,2367,2017,7,12,18.0,13.0,4.0,1102384.0
71628,2457947.25909,2366,2017,7,12,18.0,13.0,5.0,1102385.0
71629,2457947.2591,2367,2017,7,12,18.0,13.0,6.0,1102386.0
71630,2457947.25911,2369,2017,7,12,18.0,13.0,7.0,1102387.0
71631,2457947.25912,2370,2017,7,12,18.0,13.0,8.0,1102388.0
71632,2457947.25913,2369,2017,7,12,18.0,13.0,9.0,1102389.0
71633,2457947.25914,2365,2017,7,12,18.0,13.0,10.0,1102390.0
71634,2457947.25916,2363,2017,7,12,18.0,13.0,11.0,1102391.0
71635,2457947.25917,2362,2017,7,12,18.0,13.0,12.0,1102392.0
71636,2457947.25918,2365,2017,7,12,18.0,13.0,13.0,1102393.0
71637,2457947.25919,2367,2017,7,12,18.0,13.0,14.0,1102394.0
71638,2457947.2592,2370,2017,7,12,18.0,13.0,15.0,1102395.0
71639,2457947.25921,2369,2017,7,12,18.0,13.0,16.0,1102396.0
71640,2457947.25922,2367,2017,7,12,18.0,13.0,17.0,1102397.0
71641,2457947.25924,2365,2017,7,12,18.0,13.0,18.0,1102398.0
71642,2457947.25925,2366,2017,7,12,18.0,13.0,19.0,1102399.0
71643,2457947.25926,2367,2017,7,12,18.0,13.0,20.0,1102400.0
71644,2457947.25927,2367,2017,7,12,18.0,13.0,21.0,1102401.0
71645,2457947.25928,2367,2017,7,12,18.0,13.0,22.0,1102402.0
71646,2457947.25929,2365,2017,7,12,18.0,13.0,23.0,1102403.0
71647,2457947.25931,2365,2017,7,12,18.0,13.0,24.0,1102404.0
71648,2457947.25932,2365,2017,7,12,18.0,13.0,25.0,1102405.0
71649,2457947.25933,2367,2017,7,12,18.0,13.0,26.0,1102406.0
71650,2457947.25934,2369,2017,7,12,18.0,13.0,27.0,1102407.0
71651,2457947.25935,2370,2017,7,12,18.0,13.0,28.0,1102408.0
71652,2457947.25936,2370,2017,7,12,18.0,13.0,29.0,1102409.0
71653,2457947.25937,2369,2017,7,12,18.0,13.0,30.0,1102410.0
71654,2457947.25939,2365,2017,7,12,18.0,13.0,31.0,1102411.0
71655,2457947.2594,2363,2017,7,12,18.0,13.0,32.0,1102412.0
71656,2457947.25941,2365,2017,7,12,18.0,13.0,33.0,1102413.0
71657,2457947.25942,2367,2017,7,12,18.0,13.0,34.0,1102414.0
71658,2457947.25943,2368,2017,7,12,18.0,13.0,35.0,1102415.0
71659,2457947.25944,2367,2017,7,12,18.0,13.0,36.0,1102416.0
71660,2457947.25946,2367,2017,7,12,18.0,13.0,37.0,1102417.0
71661,2457947.25947,2367,2017,7,12,18.0,13.0,38.0,1102418.0
71662,2457947.25948,2368,2017,7,12,18.0,13.0,39.0,1102419.0
71663,2457947.25949,2369,2017,7,12,18.0,13.0,40.0,1102420.0
71664,2457947.2595,2369,2017,7,12,18.0,13.0,41.0,1102421.0
71665,2457947.25951,2366,2017,7,12,18.0,13.0,42.0,1102422.0
71666,2457947.25953,2365,2017,7,12,18.0,13.0,43.0,1102423.0
71667,2457947.25954,2363,2017,7,12,18.0,13.0,44.0,1102424.0
71668,2457947.25955,2365,2017,7,12,18.0,13.0,45.0,1102425.0
71669,2457947.25956,2367,2017,7,12,18.0,13.0,46.0,1102426.0
71670,2457947.25957,2369,2017,7,12,18.0,13.0,47.0,1102427.0
71671,2457947.25958,2369,2017,7,12,18.0,13.0,48.0,1102428.0
71672,2457947.25959,2368,2017,7,12,18.0,13.0,49.0,1102429.0
71673,2457947.25961,2366,2017,7,12,18.0,13.0,50.0,1102430.0
71674,2457947.25962,2367,2017,7,12,18.0,13.0,51.0,1102431.0
71675,2457947.25963,2366,2017,7,12,18.0,13.0,52.0,1102432.0
71676,2457947.25964,2367,2017,7,12,18.0,13.0,53.0,1102433.0
71677,2457947.25965,2367,2017,7,12,18.0,13.0,54.0,1102434.0
71678,2457947.25966,2365,2017,7,12,18.0,13.0,55.0,1102435.0
71679,2457947.25968,2363,2017,7,12,18.0,13.0,56.0,1102436.0
71680,2457947.25969,2365,2017,7,12,18.0,13.0,57.0,1102437.0
71681,2457947.2597,2368,2017,7,12,18.0,13.0,58.0,1102438.0
71682,2457947.25971,2371,2017,7,12,18.0,13.0,59.0,1102439.0
71683,2457947.25972,2373,2017,7,12,18.0,14.0,0.0,1102440.0
71684,2457947.25973,2369,2017,7,12,18.0,14.0,1.0,1102441.0
71685,2457947.25975,2367,2017,7,12,18.0,14.0,2.0,1102442.0
71686,2457947.25976,2365,2017,7,12,18.0,14.0,3.0,1102443.0
71687,2457947.25977,2366,2017,7,12,18.0,14.0,4.0,1102444.0
71688,2457947.25978,2367,2017,7,12,18.0,14.0,5.0,1102445.0
71689,2457947.25979,2368,2017,7,12,18.0,14.0,6.0,1102446.0
71690,2457947.2598,2368,2017,7,12,18.0,14.0,7.0,1102447.0
71691,2457947.25981,2367,2017,7,12,18.0,14.0,8.0,1102448.0
71692,2457947.25983,2367,2017,7,12,18.0,14.0,9.0,1102449.0
71693,2457947.25984,2367,2017,7,12,18.0,14.0,10.0,1102450.0
71694,2457947.25985,2367,2017,7,12,18.0,14.0,11.0,1102451.0
71695,2457947.25986,2371,2017,7,12,18.0,14.0,12.0,1102452.0
71696,2457947.25987,2372,2017,7,12,18.0,14.0,13.0,1102453.0
71697,2457947.25988,2368,2017,7,12,18.0,14.0,14.0,1102454.0
71698,2457947.2599,2365,2017,7,12,18.0,14.0,15.0,1102455.0
71699,2457947.25991,2365,2017,7,12,18.0,14.0,16.0,1102456.0
71700,2457947.25992,2366,2017,7,12,18.0,14.0,17.0,1102457.0
71701,2457947.25993,2367,2017,7,12,18.0,14.0,18.0,1102458.0
71702,2457947.25994,2370,2017,7,12,18.0,14.0,19.0,1102459.0
71703,2457947.25995,2373,2017,7,12,18.0,14.0,20.0,1102460.0
71704,2457947.25997,2371,2017,7,12,18.0,14.0,21.0,1102461.0
71705,2457947.25998,2367,2017,7,12,18.0,14.0,22.0,1102462.0
71706,2457947.25999,2365,2017,7,12,18.0,14.0,23.0,1102463.0
71707,2457947.26,2367,2017,7,12,18.0,14.0,24.0,1102464.0
71708,2457947.26001,2367,2017,7,12,18.0,14.0,25.0,1102465.0
71709,2457947.26002,2367,2017,7,12,18.0,14.0,26.0,1102466.0
71710,2457947.26003,2366,2017,7,12,18.0,14.0,27.0,1102467.0
71711,2457947.26005,2365,2017,7,12,18.0,14.0,28.0,1102468.0
71712,2457947.26006,2365,2017,7,12,18.0,14.0,29.0,1102469.0
71713,2457947.26007,2367,2017,7,12,18.0,14.0,30.0,1102470.0
