,Julian_Date,0.00,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed
45040,2457947.21289,10.64,2017,7,12,17,6,33.7176,1098393.7176
45041,2457947.21292,13.16,2017,7,12,17,6,35.9856,1098395.9856
45042,2457947.21294,13.3,2017,7,12,17,6,38.2788,1098398.2788
45043,2457947.21297,12.88,2017,7,12,17,6,40.7268,1098400.7268
45044,2457947.213,13.29,2017,7,12,17,6,43.0128,1098403.0128
45055,2457947.21319,13.19,2017,7,12,17,6,59.6196,1098419.6196
45056,2457947.21322,13.58,2017,7,12,17,7,1.9092,1098421.9092
45057,2457947.21324,13.12,2017,7,12,17,7,4.224,1098424.224
45058,2457947.21327,13.3,2017,7,12,17,7,6.5208,1098426.5208
45059,2457947.2133,12.53,2017,7,12,17,7,8.85360000001,1098428.8536
45060,2457947.21332,13.71,2017,7,12,17,7,11.1468,1098431.1468
45061,2457947.21335,12.82,2017,7,12,17,7,13.4436,1098433.4436
45074,2457947.2136,12.65,2017,7,12,17,7,34.6116,1098454.6116
45075,2457947.21362,12.96,2017,7,12,17,7,36.9084,1098456.9084
45076,2457947.21365,12.7,2017,7,12,17,7,39.2268,1098459.2268
45077,2457947.21368,13.12,2017,7,12,17,7,41.5236,1098461.5236
45078,2457947.2137,12.12,2017,7,12,17,7,43.8456,1098463.8456
45079,2457947.21373,12.94,2017,7,12,17,7,46.1388,1098466.1388
45080,2457947.21376,12.53,2017,7,12,17,7,48.4644,1098468.4644
45081,2457947.21378,12.62,2017,7,12,17,7,50.7612,1098470.7612
45092,2457947.21398,13.27,2017,7,12,17,8,7.566,1098487.566
45093,2457947.214,13.31,2017,7,12,17,8,9.8736,1098489.8736
45094,2457947.21403,10.64,2017,7,12,17,8,12.1704,1098492.1704
45095,2457947.21406,13.45,2017,7,12,17,8,14.442,1098494.442
45106,2457947.21425,13.26,2017,7,12,17,8,31.0164,1098511.0164
45107,2457947.21427,12.06,2017,7,12,17,8,33.3168,1098513.3168
45108,2457947.2143,12.79,2017,7,12,17,8,35.6064,1098515.6064
45110,2457947.21435,11.32,2017,7,12,17,8,40.218,1098520.218
45111,2457947.21438,13.3,2017,7,12,17,8,42.5148,1098522.5148
45112,2457947.21441,11.74,2017,7,12,17,8,44.8512,1098524.8512
45113,2457947.21443,11.76,2017,7,12,17,8,47.148,1098527.148
45114,2457947.21446,12.43,2017,7,12,17,8,49.4052,1098529.4052
45115,2457947.21449,13.24,2017,7,12,17,8,51.7452,1098531.7452
45118,2457947.21456,13.59,2017,7,12,17,8,57.6888,1098537.6888
45119,2457947.21458,12.39,2017,7,12,17,9,0.00720000000229,1098540.0072
45130,2457947.21478,13.54,2017,7,12,17,9,16.758,1098556.758
45131,2457947.2148,12.79,2017,7,12,17,9,19.0512,1098559.0512
45132,2457947.21483,9.92,2017,7,12,17,9,21.3264,1098561.3264
45133,2457947.21486,13.01,2017,7,12,17,9,23.6088,1098563.6088
45134,2457947.21488,11.73,2017,7,12,17,9,25.9056,1098565.9056
45146,2457947.2151,12.48,2017,7,12,17,9,44.7876,1098584.7876
45147,2457947.21513,12.18,2017,7,12,17,9,47.088,1098587.088
45148,2457947.21515,10.16,2017,7,12,17,9,49.3596,1098589.3596
45149,2457947.21518,12.39,2017,7,12,17,9,51.642,1098591.642
45150,2457947.21521,13.45,2017,7,12,17,9,53.9388,1098593.9388
45151,2457947.21523,12.77,2017,7,12,17,9,56.2608,1098596.2608
45153,2457947.21529,13.08,2017,7,12,17,10,0.836400000003,1098600.8364
45154,2457947.21531,12.52,2017,7,12,17,10,3.14040000001,1098603.1404
45155,2457947.21534,13.78,2017,7,12,17,10,5.4624,1098605.4624
45169,2457947.2156,13.13,2017,7,12,17,10,27.948,1098627.948
45170,2457947.21563,11.23,2017,7,12,17,10,30.2592,1098630.2592
45171,2457947.21565,12.78,2017,7,12,17,10,32.5524,1098632.5524
45182,2457947.21585,11.76,2017,7,12,17,10,49.1088,1098649.1088
45183,2457947.21587,12.4,2017,7,12,17,10,51.438,1098651.438
45184,2457947.2159,12.22,2017,7,12,17,10,53.7348,1098653.7348
45185,2457947.21593,12.47,2017,7,12,17,10,56.064,1098656.064
45186,2457947.21595,12.55,2017,7,12,17,10,58.368,1098658.368
45187,2457947.21598,12.8,2017,7,12,17,11,0.700799999996,1098660.7008
45188,2457947.21601,11.83,2017,7,12,17,11,3.0084,1098663.0084
45189,2457947.21603,12.11,2017,7,12,17,11,5.30159999999,1098665.3016
45190,2457947.21606,12.67,2017,7,12,17,11,7.62,1098667.62
45191,2457947.21609,13.2,2017,7,12,17,11,9.91680000001,1098669.9168
45194,2457947.21616,13.88,2017,7,12,17,11,15.8856,1098675.8856
45195,2457947.21618,12.55,2017,7,12,17,11,18.2184,1098678.2184
45196,2457947.21621,12.18,2017,7,12,17,11,20.5224,1098680.5224
45197,2457947.21624,13.81,2017,7,12,17,11,22.8516,1098682.8516
45198,2457947.21626,12.72,2017,7,12,17,11,25.152,1098685.152
45209,2457947.21646,13.27,2017,7,12,17,11,41.7408,1098701.7408
45210,2457947.21648,12.12,2017,7,12,17,11,44.0412,1098704.0412
45211,2457947.21651,12.21,2017,7,12,17,11,46.3668,1098706.3668
45222,2457947.2167,12.49,2017,7,12,17,12,3.15719999999,1098723.1572
45223,2457947.21673,12.81,2017,7,12,17,12,5.48280000001,1098725.4828
45224,2457947.21676,13.28,2017,7,12,17,12,7.7796,1098727.7796
45225,2457947.21678,13.19,2017,7,12,17,12,10.0692,1098730.0692
45226,2457947.21681,13.79,2017,7,12,17,12,12.384,1098732.384
45227,2457947.21684,13.63,2017,7,12,17,12,14.7348,1098734.7348
45228,2457947.21686,13.53,2017,7,12,17,12,17.0244,1098737.0244
45229,2457947.21689,13.48,2017,7,12,17,12,19.3572,1098739.3572
45230,2457947.21692,13.47,2017,7,12,17,12,21.654,1098741.654
45231,2457947.21694,12.72,2017,7,12,17,12,23.9832,1098743.9832
45234,2457947.21701,12.14,2017,7,12,17,12,29.9484,1098749.9484
45235,2457947.21704,12.24,2017,7,12,17,12,32.2704,1098752.2704
45236,2457947.21707,12.95,2017,7,12,17,12,34.5672,1098754.5672
45237,2457947.21709,13.43,2017,7,12,17,12,36.8928,1098756.8928
45250,2457947.21734,12.02,2017,7,12,17,12,58.014,1098778.014
45261,2457947.21753,13.36,2017,7,12,17,13,14.61,1098794.61
45262,2457947.21756,12.92,2017,7,12,17,13,16.9068,1098796.9068
45263,2457947.21758,12.38,2017,7,12,17,13,19.236,1098799.236
45264,2457947.21761,12.67,2017,7,12,17,13,21.5328,1098801.5328
45265,2457947.21764,13.16,2017,7,12,17,13,23.8332,1098803.8332
45266,2457947.21766,12.0,2017,7,12,17,13,26.1588,1098806.1588
45267,2457947.21769,13.4,2017,7,12,17,13,28.4088,1098808.4088
45268,2457947.21772,13.11,2017,7,12,17,13,30.7236,1098810.7236
45269,2457947.21774,12.6,2017,7,12,17,13,33.0168,1098813.0168
45270,2457947.21777,13.8,2017,7,12,17,13,35.3532,1098815.3532
45273,2457947.21784,13.01,2017,7,12,17,13,41.3148,1098821.3148
45274,2457947.21787,13.36,2017,7,12,17,13,43.6116,1098823.6116
45285,2457947.21806,12.9,2017,7,12,17,14,0.383999999993,1098840.384
45286,2457947.21809,13.35,2017,7,12,17,14,2.7024,1098842.7024
45287,2457947.21811,13.54,2017,7,12,17,14,5.0316,1098845.0316
45288,2457947.21814,14.22,2017,7,12,17,14,7.5192,1098847.5192
45289,2457947.21817,13.72,2017,7,12,17,14,9.85200000001,1098849.852
45290,2457947.2182,12.55,2017,7,12,17,14,12.1452,1098852.1452
45291,2457947.21822,12.9,2017,7,12,17,14,14.4384,1098854.4384
45302,2457947.21842,13.4,2017,7,12,17,14,31.0704,1098871.0704
45303,2457947.21844,13.27,2017,7,12,17,14,33.3708,1098873.3708
45304,2457947.21847,13.39,2017,7,12,17,14,35.6892,1098875.6892
45305,2457947.2185,13.08,2017,7,12,17,14,37.9788,1098877.9788
45306,2457947.21852,12.76,2017,7,12,17,14,40.2936,1098880.2936
45307,2457947.21855,13.99,2017,7,12,17,14,42.5904,1098882.5904
45308,2457947.21858,14.39,2017,7,12,17,14,44.9088,1098884.9088
45309,2457947.2186,12.35,2017,7,12,17,14,47.202,1098887.202
45320,2457947.21879,13.93,2017,7,12,17,15,3.816,1098903.816
45321,2457947.21882,13.39,2017,7,12,17,15,6.1056,1098906.1056
45322,2457947.21885,13.32,2017,7,12,17,15,8.4456,1098908.4456
45323,2457947.21887,14.2,2017,7,12,17,15,10.7784,1098910.7784
45324,2457947.2189,13.31,2017,7,12,17,15,13.0752,1098913.0752
45335,2457947.21909,14.15,2017,7,12,17,15,29.7072,1098929.7072
45336,2457947.21912,13.5,2017,7,12,17,15,32.0076,1098932.0076
45337,2457947.21915,14.51,2017,7,12,17,15,34.3404,1098934.3404
45338,2457947.21917,13.66,2017,7,12,17,15,36.6444,1098936.6444
45339,2457947.2192,13.47,2017,7,12,17,15,38.97,1098938.97
45340,2457947.21923,13.47,2017,7,12,17,15,41.2668,1098941.2668
45341,2457947.21925,13.31,2017,7,12,17,15,43.5924,1098943.5924
45342,2457947.21928,13.57,2017,7,12,17,15,45.8928,1098945.8928
45343,2457947.21931,13.16,2017,7,12,17,15,48.222,1098948.222
45344,2457947.21933,13.81,2017,7,12,17,15,50.5188,1098950.5188
45347,2457947.21941,12.68,2017,7,12,17,15,56.6676,1098956.6676
45348,2457947.21943,13.64,2017,7,12,17,15,58.9788,1098958.9788
45349,2457947.21946,13.72,2017,7,12,17,16,1.2864,1098961.2864
45360,2457947.21965,13.74,2017,7,12,17,16,17.8752,1098977.8752
45361,2457947.21968,13.67,2017,7,12,17,16,20.172,1098980.172
45362,2457947.2197,13.64,2017,7,12,17,16,22.5012,1098982.5012
45373,2457947.2199,14.35,2017,7,12,17,16,39.0864,1098999.0864
45374,2457947.21992,14.01,2017,7,12,17,16,41.43,1099001.43
45375,2457947.21995,13.24,2017,7,12,17,16,43.7232,1099003.7232
45376,2457947.21998,13.79,2017,7,12,17,16,46.0452,1099006.0452
45377,2457947.22,13.15,2017,7,12,17,16,48.3528,1099008.3528
45378,2457947.22003,13.15,2017,7,12,17,16,50.6712,1099010.6712
45379,2457947.22006,14.21,2017,7,12,17,16,52.9716,1099012.9716
45380,2457947.22008,13.91,2017,7,12,17,16,55.2936,1099015.2936
45381,2457947.22011,13.55,2017,7,12,17,16,57.594,1099017.594
45382,2457947.22014,12.9,2017,7,12,17,16,59.9124,1099019.9124
45385,2457947.22021,13.65,2017,7,12,17,17,5.9028,1099025.9028
45386,2457947.22023,13.5,2017,7,12,17,17,8.1996,1099028.1996
45387,2457947.22026,13.71,2017,7,12,17,17,10.5324,1099030.5324
45388,2457947.22029,13.51,2017,7,12,17,17,12.8328,1099032.8328
45399,2457947.22048,14.39,2017,7,12,17,17,29.6088,1099049.6088
45400,2457947.22051,14.13,2017,7,12,17,17,31.9272,1099051.9272
45412,2457947.22073,15.08,2017,7,12,17,17,50.856,1099070.856
45413,2457947.22075,13.17,2017,7,12,17,17,53.1528,1099073.1528
45414,2457947.22078,14.33,2017,7,12,17,17,55.4712,1099075.4712
45415,2457947.22081,13.46,2017,7,12,17,17,57.7608,1099077.7608
45416,2457947.22083,13.74,2017,7,12,17,18,0.0755999999907,1099080.0756
45417,2457947.22086,13.47,2017,7,12,17,18,2.412,1099082.412
45418,2457947.22089,13.21,2017,7,12,17,18,4.7052,1099084.7052
45419,2457947.22091,13.34,2017,7,12,17,18,7.038,1099087.038
45420,2457947.22094,13.79,2017,7,12,17,18,9.3384,1099089.3384
45423,2457947.22101,13.34,2017,7,12,17,18,15.3216,1099095.3216
45424,2457947.22104,13.22,2017,7,12,17,18,17.6256,1099097.6256
45425,2457947.22106,13.11,2017,7,12,17,18,19.944,1099099.944
45426,2457947.22109,14.29,2017,7,12,17,18,22.266,1099102.266
45427,2457947.22112,13.81,2017,7,12,17,18,24.588,1099104.588
45438,2457947.22131,14.0,2017,7,12,17,18,41.184,1099121.184
45449,2457947.2215,13.53,2017,7,12,17,18,57.8052,1099137.8052
45450,2457947.22153,13.5,2017,7,12,17,19,0.1416,1099140.1416
45451,2457947.22156,13.99,2017,7,12,17,19,2.45280000001,1099142.4528
45452,2457947.22158,13.76,2017,7,12,17,19,4.8108,1099144.8108
45453,2457947.22161,13.63,2017,7,12,17,19,7.1076,1099147.1076
45454,2457947.22164,13.7,2017,7,12,17,19,9.4404,1099149.4404
45455,2457947.22166,13.91,2017,7,12,17,19,11.7444,1099151.7444
45456,2457947.22169,13.83,2017,7,12,17,19,14.0736,1099154.0736
45457,2457947.22172,14.3,2017,7,12,17,19,16.374,1099156.374
45458,2457947.22174,13.71,2017,7,12,17,19,18.7032,1099158.7032
45461,2457947.22181,14.61,2017,7,12,17,19,24.6432,1099164.6432
45462,2457947.22184,14.8,2017,7,12,17,19,26.9616,1099166.9616
45463,2457947.22187,14.39,2017,7,12,17,19,29.2728,1099169.2728
45464,2457947.22189,14.1,2017,7,12,17,19,31.5948,1099171.5948
45475,2457947.22208,13.24,2017,7,12,17,19,48.1368,1099188.1368
45476,2457947.22211,13.01,2017,7,12,17,19,50.4516,1099190.4516
45477,2457947.22214,14.97,2017,7,12,17,19,52.7448,1099192.7448
45478,2457947.22217,13.61,2017,7,12,17,19,55.11,1099195.11
45489,2457947.22236,14.55,2017,7,12,17,20,11.6808,1099211.6808
45490,2457947.22238,15.08,2017,7,12,17,20,14.0028,1099214.0028
45491,2457947.22241,16.02,2017,7,12,17,20,16.3068,1099216.3068
45492,2457947.22244,15.8,2017,7,12,17,20,18.6432,1099218.6432
45493,2457947.22246,15.01,2017,7,12,17,20,20.9436,1099220.9436
45494,2457947.22249,15.81,2017,7,12,17,20,23.2728,1099223.2728
45495,2457947.22252,15.4,2017,7,12,17,20,25.5732,1099225.5732
45496,2457947.22255,13.77,2017,7,12,17,20,27.8988,1099227.8988
45497,2457947.22257,12.8,2017,7,12,17,20,30.1992,1099230.1992
45498,2457947.2226,13.4,2017,7,12,17,20,32.4888,1099232.4888
45509,2457947.22279,14.21,2017,7,12,17,20,49.3044,1099249.3044
45510,2457947.22282,13.18,2017,7,12,17,20,51.6012,1099251.6012
45511,2457947.22285,14.54,2017,7,12,17,20,53.8836,1099253.8836
45512,2457947.22287,15.11,2017,7,12,17,20,56.2128,1099256.2128
45513,2457947.2229,14.27,2017,7,12,17,20,58.6932,1099258.6932
45524,2457947.22309,14.38,2017,7,12,17,21,15.2856,1099275.2856
45525,2457947.22312,14.33,2017,7,12,17,21,17.5824,1099277.5824
45526,2457947.22315,13.82,2017,7,12,17,21,19.9116,1099279.9116
45527,2457947.22317,13.63,2017,7,12,17,21,22.2084,1099282.2084
45528,2457947.2232,13.88,2017,7,12,17,21,24.5304,1099284.5304
45529,2457947.22323,13.9,2017,7,12,17,21,26.8236,1099286.8236
45530,2457947.22325,13.95,2017,7,12,17,21,29.1672,1099289.1672
45531,2457947.22328,14.68,2017,7,12,17,21,31.4856,1099291.4856
45532,2457947.22331,13.73,2017,7,12,17,21,33.804,1099293.804
45533,2457947.22333,13.29,2017,7,12,17,21,36.1008,1099296.1008
45536,2457947.2234,13.02,2017,7,12,17,21,42.048,1099302.048
45547,2457947.2236,14.11,2017,7,12,17,21,58.662,1099318.662
45548,2457947.22362,13.99,2017,7,12,17,22,0.958799999998,1099320.9588
45549,2457947.22365,14.01,2017,7,12,17,22,3.288,1099323.288
45550,2457947.22368,13.36,2017,7,12,17,22,5.5884,1099325.5884
45551,2457947.2237,13.68,2017,7,12,17,22,7.914,1099327.914
45552,2457947.22373,13.67,2017,7,12,17,22,10.2144,1099330.2144
45553,2457947.22376,13.42,2017,7,12,17,22,12.5436,1099332.5436
45564,2457947.22395,13.08,2017,7,12,17,22,29.1216,1099349.1216
45565,2457947.22398,13.74,2017,7,12,17,22,31.4436,1099351.4436
45566,2457947.224,13.01,2017,7,12,17,22,33.7404,1099353.7404
45567,2457947.22403,12.9,2017,7,12,17,22,36.0588,1099356.0588
45568,2457947.22406,13.3,2017,7,12,17,22,38.3628,1099358.3628
45569,2457947.22408,12.95,2017,7,12,17,22,40.6812,1099360.6812
45570,2457947.22411,12.92,2017,7,12,17,22,42.9744,1099362.9744
45581,2457947.2243,12.98,2017,7,12,17,22,59.7468,1099379.7468
45582,2457947.22433,13.04,2017,7,12,17,23,2.0832,1099382.0832
45583,2457947.22436,13.52,2017,7,12,17,23,4.3908,1099384.3908
45584,2457947.22438,14.03,2017,7,12,17,23,6.72,1099386.72
45585,2457947.22441,13.13,2017,7,12,17,23,9.0312,1099389.0312
45586,2457947.22444,14.23,2017,7,12,17,23,11.3676,1099391.3676
45587,2457947.22446,13.8,2017,7,12,17,23,13.6608,1099393.6608
45588,2457947.22449,12.98,2017,7,12,17,23,15.99,1099395.99
45589,2457947.22452,12.74,2017,7,12,17,23,18.312,1099398.312
45600,2457947.22471,13.51,2017,7,12,17,23,34.9044,1099414.9044
45601,2457947.22474,13.07,2017,7,12,17,23,37.2012,1099417.2012
45602,2457947.22476,13.81,2017,7,12,17,23,39.5232,1099419.5232
45603,2457947.22479,13.54,2017,7,12,17,23,41.8236,1099421.8236
45604,2457947.22482,13.26,2017,7,12,17,23,44.1492,1099424.1492
45605,2457947.22484,12.89,2017,7,12,17,23,46.4424,1099426.4424
45616,2457947.22504,14.2,2017,7,12,17,24,3.0924,1099443.0924
45617,2457947.22506,13.52,2017,7,12,17,24,5.3928,1099445.3928
45618,2457947.22509,12.89,2017,7,12,17,24,7.7076,1099447.7076
45619,2457947.22512,13.22,2017,7,12,17,24,10.0008,1099450.0008
45620,2457947.22514,13.11,2017,7,12,17,24,12.3228,1099452.3228
45621,2457947.22517,13.29,2017,7,12,17,24,14.6196,1099454.6196
45622,2457947.2252,12.99,2017,7,12,17,24,16.9344,1099456.9344
45633,2457947.22539,13.32,2017,7,12,17,24,33.6888,1099473.6888
45634,2457947.22542,13.37,2017,7,12,17,24,35.9964,1099475.9964
45635,2457947.22544,13.21,2017,7,12,17,24,38.358,1099478.358
45636,2457947.22547,12.98,2017,7,12,17,24,40.6548,1099480.6548
45637,2457947.2255,13.92,2017,7,12,17,24,42.984,1099482.984
45638,2457947.22552,13.29,2017,7,12,17,24,45.2808,1099485.2808
45639,2457947.22555,13.24,2017,7,12,17,24,47.6316,1099487.6316
45640,2457947.22558,13.45,2017,7,12,17,24,49.932,1099489.932
45641,2457947.2256,13.39,2017,7,12,17,24,52.2648,1099492.2648
45652,2457947.2258,13.38,2017,7,12,17,25,8.85360000001,1099508.8536
45653,2457947.22582,13.51,2017,7,12,17,25,11.1792,1099511.1792
45654,2457947.22585,14.08,2017,7,12,17,25,13.4796,1099513.4796
45655,2457947.22588,12.92,2017,7,12,17,25,15.8016,1099515.8016
45656,2457947.2259,13.49,2017,7,12,17,25,18.1056,1099518.1056
45657,2457947.22593,12.81,2017,7,12,17,25,20.4276,1099520.4276
45668,2457947.22612,13.63,2017,7,12,17,25,37.0092,1099537.0092
45669,2457947.22615,13.89,2017,7,12,17,25,39.3384,1099539.3384
45670,2457947.22618,13.97,2017,7,12,17,25,41.6352,1099541.6352
45671,2457947.2262,13.4,2017,7,12,17,25,43.9536,1099543.9536
45672,2457947.22623,14.19,2017,7,12,17,25,46.2468,1099546.2468
45673,2457947.22626,14.06,2017,7,12,17,25,48.5688,1099548.5688
45674,2457947.22628,13.62,2017,7,12,17,25,50.862,1099550.862
45675,2457947.22631,13.65,2017,7,12,17,25,53.1804,1099553.1804
45686,2457947.2265,14.2,2017,7,12,17,26,9.78000000001,1099569.78
45687,2457947.22653,14.01,2017,7,12,17,26,12.0768,1099572.0768
45688,2457947.22656,14.02,2017,7,12,17,26,14.4312,1099574.4312
45689,2457947.22658,13.54,2017,7,12,17,26,16.728,1099576.728
45690,2457947.22661,13.81,2017,7,12,17,26,19.0644,1099579.0644
45691,2457947.22664,13.56,2017,7,12,17,26,21.3648,1099581.3648
45692,2457947.22666,13.72,2017,7,12,17,26,23.694,1099583.694
45703,2457947.22686,14.37,2017,7,12,17,26,40.29,1099600.29
45704,2457947.22688,13.34,2017,7,12,17,26,42.6156,1099602.6156
45705,2457947.22691,13.84,2017,7,12,17,26,44.9124,1099604.9124
45706,2457947.22694,13.19,2017,7,12,17,26,47.238,1099607.238
45707,2457947.22696,13.63,2017,7,12,17,26,49.5384,1099609.5384
45708,2457947.22699,13.72,2017,7,12,17,26,51.8604,1099611.8604
45719,2457947.22718,13.49,2017,7,12,17,27,8.6292,1099628.6292
45720,2457947.22721,13.37,2017,7,12,17,27,10.9692,1099630.9692
45721,2457947.22724,13.06,2017,7,12,17,27,13.266,1099633.266
45722,2457947.22726,13.39,2017,7,12,17,27,15.5808,1099635.5808
45723,2457947.22729,13.79,2017,7,12,17,27,17.8776,1099637.8776
45724,2457947.22732,12.84,2017,7,12,17,27,20.1924,1099640.1924
45725,2457947.22734,13.37,2017,7,12,17,27,22.482,1099642.482
45726,2457947.22737,13.37,2017,7,12,17,27,24.8004,1099644.8004
45727,2457947.2274,13.26,2017,7,12,17,27,27.1152,1099647.1152
45728,2457947.22742,13.56,2017,7,12,17,27,29.4264,1099649.4264
45731,2457947.22749,13.23,2017,7,12,17,27,35.3736,1099655.3736
45742,2457947.22768,13.82,2017,7,12,17,27,51.966,1099671.966
45743,2457947.22771,13.11,2017,7,12,17,27,54.2916,1099674.2916
45744,2457947.22774,13.54,2017,7,12,17,27,56.592,1099676.592
45745,2457947.22777,13.59,2017,7,12,17,27,58.914,1099678.914
45756,2457947.22796,12.95,2017,7,12,17,28,15.5064,1099695.5064
45757,2457947.22798,13.27,2017,7,12,17,28,17.8212,1099697.8212
45758,2457947.22801,13.62,2017,7,12,17,28,20.1216,1099700.1216
45759,2457947.22804,13.58,2017,7,12,17,28,22.4364,1099702.4364
45760,2457947.22806,12.93,2017,7,12,17,28,24.7368,1099704.7368
45761,2457947.22809,13.06,2017,7,12,17,28,27.0516,1099707.0516
45762,2457947.22812,13.58,2017,7,12,17,28,29.3484,1099709.3484
45763,2457947.22814,13.18,2017,7,12,17,28,31.6668,1099711.6668
45764,2457947.22817,13.22,2017,7,12,17,28,33.9996,1099713.9996
45765,2457947.2282,13.37,2017,7,12,17,28,36.3108,1099716.3108
45768,2457947.22827,13.23,2017,7,12,17,28,42.3192,1099722.3192
45779,2457947.22846,13.61,2017,7,12,17,28,58.8972,1099738.8972
45780,2457947.22849,13.89,2017,7,12,17,29,1.1724,1099741.1724
45781,2457947.22851,13.41,2017,7,12,17,29,3.4908,1099743.4908
45782,2457947.22854,13.63,2017,7,12,17,29,5.79479999999,1099745.7948
45783,2457947.22857,13.11,2017,7,12,17,29,8.10959999999,1099748.1096
45794,2457947.22876,13.64,2017,7,12,17,29,24.7164,1099764.7164
45795,2457947.22879,12.77,2017,7,12,17,29,27.0348,1099767.0348
45796,2457947.22881,13.26,2017,7,12,17,29,29.3316,1099769.3316
45797,2457947.22884,13.93,2017,7,12,17,29,31.6536,1099771.6536
45798,2457947.22887,13.35,2017,7,12,17,29,33.954,1099773.954
45799,2457947.22889,13.95,2017,7,12,17,29,36.2724,1099776.2724
45800,2457947.22892,13.23,2017,7,12,17,29,38.5728,1099778.5728
45801,2457947.22895,13.43,2017,7,12,17,29,40.8876,1099780.8876
45802,2457947.22897,13.97,2017,7,12,17,29,43.1844,1099783.1844
45803,2457947.229,13.99,2017,7,12,17,29,45.5172,1099785.5172
45806,2457947.22907,13.8,2017,7,12,17,29,51.4716,1099791.4716
45807,2457947.22909,13.52,2017,7,12,17,29,53.772,1099793.772
45818,2457947.22929,14.14,2017,7,12,17,30,10.5912,1099810.5912
45819,2457947.22932,14.11,2017,7,12,17,30,12.888,1099812.888
45820,2457947.22934,13.54,2017,7,12,17,30,15.2064,1099815.2064
45831,2457947.22953,13.59,2017,7,12,17,30,31.77,1099831.77
45832,2457947.22956,13.45,2017,7,12,17,30,34.0848,1099834.0848
45833,2457947.22959,14.02,2017,7,12,17,30,36.3816,1099836.3816
45834,2457947.22961,13.46,2017,7,12,17,30,38.7252,1099838.7252
45835,2457947.22964,13.56,2017,7,12,17,30,41.0184,1099841.0184
45836,2457947.22967,13.33,2017,7,12,17,30,43.3296,1099843.3296
45837,2457947.22969,13.27,2017,7,12,17,30,45.6264,1099845.6264
45838,2457947.22972,13.75,2017,7,12,17,30,47.9448,1099847.9448
45839,2457947.22975,13.49,2017,7,12,17,30,50.238,1099850.238
45840,2457947.22977,14.0,2017,7,12,17,30,52.5528,1099852.5528
45843,2457947.22984,14.13,2017,7,12,17,30,58.5252,1099858.5252
45844,2457947.22987,13.04,2017,7,12,17,31,0.822000000006,1099860.822
45845,2457947.2299,14.03,2017,7,12,17,31,3.144,1099863.144
45846,2457947.22992,13.81,2017,7,12,17,31,5.4444,1099865.4444
45857,2457947.23012,14.13,2017,7,12,17,31,22.0512,1099882.0512
45868,2457947.23031,14.05,2017,7,12,17,31,38.6508,1099898.6508
